2025-09-17 18:52:33 | INFO | Logging to file: logs/project_log.log
2025-09-17 18:53:34 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found a movie! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-17 18:53:34', 'category': 'entertainment', 'sentiment': 0.67, 'keyword_mentioned': 'movie', 'message_length': 36}
2025-09-17 18:53:34 | ERROR | Error processing message: name 'timestamps' is not defined
2025-09-17 18:53:39 | INFO | {'message': 'I just shared a trick! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-17 18:53:39', 'category': 'other', 'sentiment': 0.7, 'keyword_mentioned': 'other', 'message_length': 39}
2025-09-17 18:53:39 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared a trick! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-17 18:53:39', 'category': 'other', 'sentiment': 0.7, 'keyword_mentioned': 'other', 'message_length': 39}
2025-09-17 18:53:39 | ERROR | Error processing message: name 'timestamps' is not defined
2025-09-17 18:53:44 | INFO | {'message': 'I just found a trick! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-17 18:53:44', 'category': 'other', 'sentiment': 0.83, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-17 18:53:44 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found a trick! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-17 18:53:44', 'category': 'other', 'sentiment': 0.83, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-17 18:53:44 | ERROR | Error processing message: name 'timestamps' is not defined
2025-09-17 18:53:49 | INFO | {'message': 'I just found a movie! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-17 18:53:49', 'category': 'entertainment', 'sentiment': 0.03, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-17 18:53:49 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found a movie! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-17 18:53:49', 'category': 'entertainment', 'sentiment': 0.03, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-17 18:53:49 | ERROR | Error processing message: name 'timestamps' is not defined
2025-09-17 18:53:54 | INFO | {'message': 'I just shared game! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-17 18:53:54', 'category': 'gaming', 'sentiment': 0.58, 'keyword_mentioned': 'game', 'message_length': 36}
2025-09-17 18:53:54 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared game! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-17 18:53:54', 'category': 'gaming', 'sentiment': 0.58, 'keyword_mentioned': 'game', 'message_length': 36}
2025-09-17 18:53:54 | ERROR | Error processing message: name 'timestamps' is not defined
2025-09-17 18:53:59 | INFO | {'message': 'I just saw travel! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-17 18:53:59', 'category': 'travel', 'sentiment': 0.72, 'keyword_mentioned': 'travel', 'message_length': 34}
2025-09-17 18:53:59 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just saw travel! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-17 18:53:59', 'category': 'travel', 'sentiment': 0.72, 'keyword_mentioned': 'travel', 'message_length': 34}
2025-09-17 18:53:59 | ERROR | Error processing message: name 'timestamps' is not defined
2025-09-17 18:54:04 | INFO | {'message': 'I just shared a movie! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-17 18:54:04', 'category': 'entertainment', 'sentiment': 0.5, 'keyword_mentioned': 'movie', 'message_length': 38}
2025-09-17 18:54:04 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared a movie! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-17 18:54:04', 'category': 'entertainment', 'sentiment': 0.5, 'keyword_mentioned': 'movie', 'message_length': 38}
2025-09-17 18:54:04 | ERROR | Error processing message: name 'timestamps' is not defined
2025-09-17 18:54:09 | INFO | {'message': 'I just shared JavaScript! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-17 18:54:09', 'category': 'tech', 'sentiment': 0.04, 'keyword_mentioned': 'JavaScript', 'message_length': 42}
2025-09-17 18:54:09 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared JavaScript! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-17 18:54:09', 'category': 'tech', 'sentiment': 0.04, 'keyword_mentioned': 'JavaScript', 'message_length': 42}
2025-09-17 18:54:09 | ERROR | Error processing message: name 'timestamps' is not defined
2025-09-17 18:54:14 | INFO | {'message': 'I just shared travel! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-17 18:54:14', 'category': 'travel', 'sentiment': 0.07, 'keyword_mentioned': 'travel', 'message_length': 36}
2025-09-17 18:54:14 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared travel! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-17 18:54:14', 'category': 'travel', 'sentiment': 0.07, 'keyword_mentioned': 'travel', 'message_length': 36}
2025-09-17 18:54:14 | ERROR | Error processing message: name 'timestamps' is not defined
2025-09-17 18:54:19 | INFO | {'message': 'I just tried a movie! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-17 18:54:19', 'category': 'entertainment', 'sentiment': 0.59, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-17 18:54:19 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried a movie! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-17 18:54:19', 'category': 'entertainment', 'sentiment': 0.59, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-17 18:54:19 | ERROR | Error processing message: name 'timestamps' is not defined
2025-09-17 18:54:24 | INFO | {'message': 'I just found game! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-17 18:54:24', 'category': 'gaming', 'sentiment': 0.18, 'keyword_mentioned': 'game', 'message_length': 33}
2025-09-17 18:54:24 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found game! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-17 18:54:24', 'category': 'gaming', 'sentiment': 0.18, 'keyword_mentioned': 'game', 'message_length': 33}
2025-09-17 18:54:24 | ERROR | Error processing message: name 'timestamps' is not defined
2025-09-17 18:54:29 | INFO | {'message': 'I just tried JavaScript! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-17 18:54:29', 'category': 'tech', 'sentiment': 0.69, 'keyword_mentioned': 'JavaScript', 'message_length': 38}
2025-09-17 18:54:29 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried JavaScript! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-17 18:54:29', 'category': 'tech', 'sentiment': 0.69, 'keyword_mentioned': 'JavaScript', 'message_length': 38}
2025-09-17 18:54:29 | ERROR | Error processing message: name 'timestamps' is not defined
2025-09-17 18:54:34 | INFO | {'message': 'I just shared Python! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-17 18:54:34', 'category': 'tech', 'sentiment': 0.83, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-09-17 18:54:34 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared Python! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-17 18:54:34', 'category': 'tech', 'sentiment': 0.83, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-09-17 18:54:34 | ERROR | Error processing message: name 'timestamps' is not defined
2025-09-17 18:54:39 | INFO | {'message': 'I just loved recipe! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-17 18:54:39', 'category': 'food', 'sentiment': 0.55, 'keyword_mentioned': 'recipe', 'message_length': 35}
2025-09-17 18:54:39 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved recipe! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-17 18:54:39', 'category': 'food', 'sentiment': 0.55, 'keyword_mentioned': 'recipe', 'message_length': 35}
2025-09-17 18:54:40 | ERROR | Error processing message: name 'timestamps' is not defined
2025-09-17 18:54:44 | INFO | {'message': 'I just shared game! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-17 18:54:44', 'category': 'gaming', 'sentiment': 0.6, 'keyword_mentioned': 'game', 'message_length': 36}
2025-09-17 18:54:44 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared game! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-17 18:54:44', 'category': 'gaming', 'sentiment': 0.6, 'keyword_mentioned': 'game', 'message_length': 36}
2025-09-17 18:54:45 | ERROR | Error processing message: name 'timestamps' is not defined
2025-09-17 18:54:49 | INFO | {'message': 'I just shared a trick! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-17 18:54:49', 'category': 'other', 'sentiment': 0.47, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-17 18:54:49 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared a trick! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-17 18:54:49', 'category': 'other', 'sentiment': 0.47, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-17 18:54:50 | ERROR | Error processing message: name 'timestamps' is not defined
2025-09-17 18:54:54 | INFO | {'message': 'I just shared a story! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-17 18:54:54', 'category': 'other', 'sentiment': 0.51, 'keyword_mentioned': 'other', 'message_length': 39}
2025-09-17 18:54:54 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared a story! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-17 18:54:54', 'category': 'other', 'sentiment': 0.51, 'keyword_mentioned': 'other', 'message_length': 39}
2025-09-17 18:54:55 | ERROR | Error processing message: name 'timestamps' is not defined
2025-09-17 18:54:59 | INFO | {'message': 'I just shared a story! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-17 18:54:59', 'category': 'other', 'sentiment': 0.3, 'keyword_mentioned': 'other', 'message_length': 39}
2025-09-17 18:54:59 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared a story! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-17 18:54:59', 'category': 'other', 'sentiment': 0.3, 'keyword_mentioned': 'other', 'message_length': 39}
2025-09-17 18:55:00 | ERROR | Error processing message: name 'timestamps' is not defined
2025-09-17 18:55:04 | INFO | {'message': 'I just shared a story! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-17 18:55:04', 'category': 'other', 'sentiment': 0.07, 'keyword_mentioned': 'other', 'message_length': 39}
2025-09-17 18:55:04 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared a story! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-17 18:55:04', 'category': 'other', 'sentiment': 0.07, 'keyword_mentioned': 'other', 'message_length': 39}
2025-09-17 18:55:05 | ERROR | Error processing message: name 'timestamps' is not defined
2025-09-17 18:55:09 | INFO | {'message': 'I just tried travel! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-17 18:55:09', 'category': 'travel', 'sentiment': 0.66, 'keyword_mentioned': 'travel', 'message_length': 35}
2025-09-17 18:55:09 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried travel! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-17 18:55:09', 'category': 'travel', 'sentiment': 0.66, 'keyword_mentioned': 'travel', 'message_length': 35}
2025-09-17 18:55:10 | ERROR | Error processing message: name 'timestamps' is not defined
2025-09-17 18:55:13 | WARNING | Producer interrupted by user.
2025-09-17 18:55:13 | INFO | Kafka producer closed.
2025-09-17 18:55:13 | INFO | Producer shutting down.
2025-09-17 18:56:21 | INFO | Consumer interrupted by user.
2025-09-17 18:56:23 | INFO | Consumer closed.
2025-09-17 19:49:45 | INFO | Logging to file: logs/project_log.log
2025-09-17 19:49:45 | INFO | Log sanitization enabled, personal info removed
2025-09-17 19:49:45 | INFO | START producer...
2025-09-17 19:49:45 | INFO | Kafka producer connected to localhost:9092
2025-09-17 19:49:45 | INFO | {'message': 'I just found game! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-17 19:49:45', 'category': 'gaming', 'sentiment': 0.06, 'keyword_mentioned': 'game', 'message_length': 32}
2025-09-17 19:49:45 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found game! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-17 19:49:45', 'category': 'gaming', 'sentiment': 0.06, 'keyword_mentioned': 'game', 'message_length': 32}
2025-09-17 19:49:50 | INFO | {'message': 'I just found travel! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-17 19:49:50', 'category': 'travel', 'sentiment': 0.24, 'keyword_mentioned': 'travel', 'message_length': 35}
2025-09-17 19:49:50 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found travel! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-17 19:49:50', 'category': 'travel', 'sentiment': 0.24, 'keyword_mentioned': 'travel', 'message_length': 35}
2025-09-17 19:49:51 | INFO | Logging to file: logs/project_log.log
2025-09-17 19:49:51 | INFO | Log sanitization enabled, personal info removed
2025-09-17 19:49:51 | INFO | Project root: PROJECT_ROOT
2025-09-17 19:49:51 | INFO | Data folder: PROJECT_ROOT/data
2025-09-17 19:49:51 | INFO | Data file: PROJECT_ROOT/data/project_live.json
2025-09-17 19:49:51 | INFO | START consumer.
2025-09-17 19:49:55 | INFO | {'message': 'I just shared a movie! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-17 19:49:55', 'category': 'entertainment', 'sentiment': 0.68, 'keyword_mentioned': 'movie', 'message_length': 38}
2025-09-17 19:49:55 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared a movie! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-17 19:49:55', 'category': 'entertainment', 'sentiment': 0.68, 'keyword_mentioned': 'movie', 'message_length': 38}
2025-09-17 19:50:00 | INFO | {'message': 'I just loved Python! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-17 19:50:00', 'category': 'tech', 'sentiment': 0.0, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-09-17 19:50:00 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved Python! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-17 19:50:00', 'category': 'tech', 'sentiment': 0.0, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-09-17 19:50:05 | INFO | {'message': 'I just tried a story! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-17 19:50:05', 'category': 'other', 'sentiment': 0.46, 'keyword_mentioned': 'other', 'message_length': 38}
2025-09-17 19:50:05 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried a story! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-17 19:50:05', 'category': 'other', 'sentiment': 0.46, 'keyword_mentioned': 'other', 'message_length': 38}
2025-09-17 19:50:10 | INFO | {'message': 'I just tried a meme! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-17 19:50:10', 'category': 'humor', 'sentiment': 0.06, 'keyword_mentioned': 'meme', 'message_length': 36}
2025-09-17 19:50:10 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried a meme! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-17 19:50:10', 'category': 'humor', 'sentiment': 0.06, 'keyword_mentioned': 'meme', 'message_length': 36}
2025-09-17 19:50:15 | INFO | {'message': 'I just tried travel! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-17 19:50:15', 'category': 'travel', 'sentiment': 0.57, 'keyword_mentioned': 'travel', 'message_length': 37}
2025-09-17 19:50:15 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried travel! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-17 19:50:15', 'category': 'travel', 'sentiment': 0.57, 'keyword_mentioned': 'travel', 'message_length': 37}
2025-09-17 19:50:20 | INFO | {'message': 'I just loved game! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-17 19:50:20', 'category': 'gaming', 'sentiment': 0.86, 'keyword_mentioned': 'game', 'message_length': 34}
2025-09-17 19:50:20 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved game! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-17 19:50:20', 'category': 'gaming', 'sentiment': 0.86, 'keyword_mentioned': 'game', 'message_length': 34}
2025-09-17 19:50:25 | INFO | {'message': 'I just found a movie! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-17 19:50:25', 'category': 'entertainment', 'sentiment': 0.85, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-17 19:50:25 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found a movie! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-17 19:50:25', 'category': 'entertainment', 'sentiment': 0.85, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-17 19:50:30 | INFO | {'message': 'I just shared an app! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-17 19:50:30', 'category': 'other', 'sentiment': 0.28, 'keyword_mentioned': 'other', 'message_length': 38}
2025-09-17 19:50:30 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared an app! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-17 19:50:30', 'category': 'other', 'sentiment': 0.28, 'keyword_mentioned': 'other', 'message_length': 38}
2025-09-17 19:50:35 | INFO | {'message': 'I just loved a movie! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-17 19:50:35', 'category': 'entertainment', 'sentiment': 0.96, 'keyword_mentioned': 'movie', 'message_length': 38}
2025-09-17 19:50:35 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved a movie! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-17 19:50:35', 'category': 'entertainment', 'sentiment': 0.96, 'keyword_mentioned': 'movie', 'message_length': 38}
2025-09-17 19:50:40 | INFO | {'message': 'I just saw an app! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-17 19:50:40', 'category': 'other', 'sentiment': 0.95, 'keyword_mentioned': 'other', 'message_length': 33}
2025-09-17 19:50:40 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just saw an app! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-17 19:50:40', 'category': 'other', 'sentiment': 0.95, 'keyword_mentioned': 'other', 'message_length': 33}
2025-09-17 19:50:45 | INFO | {'message': 'I just shared recipe! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-17 19:50:45', 'category': 'food', 'sentiment': 0.2, 'keyword_mentioned': 'recipe', 'message_length': 35}
2025-09-17 19:50:45 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just shared recipe! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-17 19:50:45', 'category': 'food', 'sentiment': 0.2, 'keyword_mentioned': 'recipe', 'message_length': 35}
2025-09-17 19:50:50 | INFO | {'message': 'I just found travel! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-17 19:50:50', 'category': 'travel', 'sentiment': 0.18, 'keyword_mentioned': 'travel', 'message_length': 34}
2025-09-17 19:50:50 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just found travel! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-17 19:50:50', 'category': 'travel', 'sentiment': 0.18, 'keyword_mentioned': 'travel', 'message_length': 34}
2025-09-17 19:50:55 | INFO | {'message': 'I just tried an app! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-17 19:50:55', 'category': 'other', 'sentiment': 0.37, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-17 19:50:55 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just tried an app! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-17 19:50:55', 'category': 'other', 'sentiment': 0.37, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-17 19:51:00 | INFO | {'message': 'I just saw a meme! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-17 19:51:00', 'category': 'humor', 'sentiment': 0.89, 'keyword_mentioned': 'meme', 'message_length': 33}
2025-09-17 19:51:00 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just saw a meme! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-17 19:51:00', 'category': 'humor', 'sentiment': 0.89, 'keyword_mentioned': 'meme', 'message_length': 33}
2025-09-17 19:51:05 | INFO | {'message': 'I just loved an app! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-17 19:51:05', 'category': 'other', 'sentiment': 0.64, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-17 19:51:05 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just loved an app! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-17 19:51:05', 'category': 'other', 'sentiment': 0.64, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-17 19:51:10 | INFO | {'message': 'I just saw a meme! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-17 19:51:10', 'category': 'humor', 'sentiment': 0.09, 'keyword_mentioned': 'meme', 'message_length': 34}
2025-09-17 19:51:10 | INFO | Sent message to Kafka topic 'project_json': {'message': 'I just saw a meme! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-17 19:51:10', 'category': 'humor', 'sentiment': 0.09, 'keyword_mentioned': 'meme', 'message_length': 34}
